tesda_inst_id,name,region,old_region,province,old_province,city_municipality,old_city_municipality,district,municipality_class,type_of_institution,classification,institution_classification,address,latitude,longitude,coord_status,psgc_observed_region,psgc_observed_province,psgc_observed_municity,psgc_observed_barangay
TESDA04995,Cabugao School of Handicraft and Cottage Industries,Region V,Region V - Bicol,Catanduanes,Catanduanes,Bato,Bato,Lone,5th,Public,TTI,Provider Only,"Cabugao, Bato, Catanduanes",13.5952643,124.2802512,valid,05,05020,0502003,0502003008
TESDA04996,Bridge Agritourism Park,Region V,Region V - Bicol,Catanduanes,Catanduanes,San Andres,San Andres,Lone,3rd,Private,Farm School,Provider Only,"Brgy. Timbaan, San Andres, Catanduanes",13.60074,124.112728,valid,05,05020,0502008,0502008035
TESDA04997,"Catanduanes School of Advanced Technology (CSAT), Inc.",Region V,Region V - Bicol,Catanduanes,Catanduanes,San Miguel,San Miguel,Lone,5th,Private,TVI,Both,"District 1, San Miguel, Catanduanes",13.637699,124.302342,valid,05,05020,0502009,0502009006
TESDA04998,Bethesda Training and Assessment Center of Catanduanes,Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,TVI,Provider Only,"Barangay Lanao, Virac, Catanduanes",13.58661028,124.23495598,valid,05,05020,0502011,0502011032
TESDA04999,"Catanduanes Colleges, Inc.",Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,TVI,Provider Only,"Salvacion, Virac, Catanduanes",13.5822794,124.2331798,valid,05,05020,0502011,0502011045
TESDA05000,Catanduanes State University,Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Public,SUC,Provider Only,"Calatagan, Virac, Catanduanes",13.5845504,124.2100893,valid,05,05020,0502011,0502011011
TESDA05001,"Christian Polytechnic Institute of Catanduanes, Inc.",Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,TVI,Both,"Francia, Virac, Catanduanes",13.5859749,124.23803473,valid,05,05020,0502011,0502011025
TESDA05002,GIBAC Foundation (Giving Back for Catanduanes) Incorporated,Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,TVI,Provider Only,"Real Street, Calatagan, Virac, Catanduanes",13.591302,124.208214,valid,05,05020,0502011,0502011012
TESDA05003,Little Acre Integrated Farm,Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,Farm School,Provider Only,"Palta Big, Virac, Catanduanes",13.5742888,124.1617375,valid,05,05020,0502011,0502011041
TESDA05004,"Living in Faith Evermore Farms and Parks, Inc.",Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,Farm School,Both,"Barangay Bigaa, Virac, Catanduanes",13.601296,124.195927,valid,05,05020,0502011,0502011005
TESDA05005,Neliza Farm and Training Center Inc.,Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,Farm School,Provider Only,"Cavinitan, Virac, Catanduanes",13.57476772,124.19418502,valid,05,05020,0502011,0502011015
TESDA05006,Quality and Safety Driving Center Corporation,Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,TVI,Provider Only,"3rd Flr., Everchielyn Bldg., Francia, Virac, Catanduanes",13.58616453,124.23820918,valid,05,05020,0502011,0502011025
TESDA05007,"The GilGal Training Center, Inc.",Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,TVI,Both,"Moonwalk, San Isidro, Virac, Catanduanes",13.58435656,124.21920375,valid,05,05020,0502011,0502011046
TESDA05008,"The GilGal Training Center, Inc.",Region V,Region V - Bicol,Catanduanes,Catanduanes,Virac,Virac,Lone,1st,Private,TVI,Provider Only,"Moonwalk, Calatagan Proper, Virac, Catanduanes",13.584357,124.219204,valid,05,05020,0502011,0502011046
TESDA05009,CABUGAO SCHOOL OF HANDICRAFT AND COTTAGE INDUSTRIES,Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Both,"Cabugao, Bato, Catanduanes",13.595238,124.279978,valid,05,05020,0502003,0502003008
TESDA05010,CATANDUANES SCHOOL OF ADVANCED TECHNOLOGY INC.,Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Both,"San Miguel, Catanduanes",13.637586,124.302103,valid,05,05020,0502009,0502009006
TESDA05011,CATANDUANES STATE UNIVERSITY,Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Assessment Center Only,"Calatagan, Virac, Catanduanes",13.583871,123.235873,valid,05,05017,0501728,0501728005
TESDA05012,"CHRISTIAN POLYTECHNIC INSTITUTE OF CATANDUANES, INC.",Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Both,"Francia, Virac, Catanduanes",13.5860204,124.2379431,valid,05,05020,0502011,0502011025
TESDA05013,"LIVING IN FAITH EVERMORE FARMS AND PARKS, INC.",Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Both,"Bigaa, Virac, Catanduanes",13.60212178,124.1957013,valid,05,05020,0502011,0502011005
TESDA05014,PEARL RING TECHNOLOGICAL INSTITUTE INC.,Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Assessment Center Only,"Del Rosario St., Palta Big, Virac, Catanduanes",13.57439206,124.1616305,valid,05,05020,0502011,0502011041
TESDA05015,PROVINCIAL TRAINING CENTER - CATANDUANES,Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Both,"San Lorenzo, Baras, Catanduanes",13.66,124.37,valid,05,05020,0502002,0502002025
TESDA05016,QUALITY AND SAFETY DRIVING CENTER CORPORATION,Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Both,"Francia, Virac, Catanduanes",13.5866,124.2397,valid,05,05020,0502011,0502011025
TESDA05017,"THE GILGAL TRAINING CENTER, INC.",Region V,Region V - Bicol,Catanduanes,Catanduanes,,,,,,,Both,"Moonwalk, Calatagan, Virac, Catanduanes",13.584442,124.219196,valid,05,05020,0502011,0502011011
TESDA05018,Ave-Lino's Integrated Farm,Region V,Region V - Bicol,Masbate,Masbate,Aroroy,Aroroy,2nd,1st,Private,Farm School,Provider Only,"Sitio Bart-ag, Concepcion, Aroroy, Masbate",12.402337,123.41906,valid,05,05041,0504101,0504101012
TESDA05019,"MGP Eight Impact Barangays Training Center, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Aroroy,Aroroy,2nd,1st,Private,TVI,Both,"Puro, Aroroy, Masbate",12.4890457,123.3832417,valid,05,05041,0504101,0504101002
TESDA05020,Prime Institute for Career Advancement Inc.,Region V,Region V - Bicol,Masbate,Masbate,Aroroy,Aroroy,2nd,1st,Private,TVI,Provider Only,"Puro, Aroroy, Masbate",12.49,123.3843,valid,05,05041,0504101,0504101002
TESDA05021,"Masbate Polytechnic and Development College, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Baleno,Baleno,2nd,3rd,Private,HEI,Provider Only,"Poblacion, Baleno, Masbate",12.4744418,123.4986537,valid,05,05041,0504102,0504102020
TESDA05022,"Masbate Polytechnic and Development College, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Baleno,Baleno,2nd,3rd,Private,HEI,Provider Only,"Poblacion, Baleno, Masbate",12.474442,123.498654,valid,05,05041,0504102,0504102020
TESDA05023,Anelyn's Integrated Farm,Region V,Region V - Bicol,Masbate,Masbate,Balud,Balud,2nd,4th,Private,Farm School,Provider Only,"Sitio Isdaan, Brgy. Ilaya, Balud, Masbate",12.011339,123.202522,valid,05,05041,0504103,0504103010
TESDA05024,Lopez-Danao Training and Assessment Center Inc.,Region V,Region V - Bicol,Masbate,Masbate,Balud,Balud,2nd,4th,Private,TVI,Provider Only,"Purok Isdaan, Barangay Ilaya,, Balud, Masbate",12.011339,123.202522,valid,05,05041,0504103,0504103010
TESDA05025,CATNAFI Agri-Development Institute & Assessment Center Inc.,Region V,Region V - Bicol,Masbate,Masbate,Cataingan,Cataingan,3rd,2nd,Private,TVI,Provider Only,"Lot 2/Block 2/Phase 2/House 2 1st Floor, Room 1, CATNAFI Bldg., Domorog St., CATNAFI Village, Domorog, Cataingan, Masbate",11.9955,123.98474,valid,05,05041,0504105,0504105012
TESDA05026,CATNAFI Farming - Training Center,Region V,Region V - Bicol,Masbate,Masbate,Cataingan,Cataingan,3rd,2nd,Private,Farm School,Provider Only,"Brgy. Domorog, Cataingan, Masbate",11.9955,123.98474,valid,05,05041,0504105,0504105012
TESDA05027,Cataingan Technical Vocational Livelihood and Assessment Center (CTVLAC) Inc.,Region V,Region V - Bicol,Masbate,Masbate,Cataingan,Cataingan,3rd,2nd,Private,TVI,Both,"15BC Building, Magsaysay Street, Poblacion, Cataingan, Masbate",11.9983963,123.9990656,valid,05,05041,0504105,0504105027
TESDA05028,Metan Technological Academy Inc.,Region V,Region V - Bicol,Masbate,Masbate,Cawayan,Cawayan,3rd,2nd,Private,TVI,Provider Only,"Purok 7, Divisoria, Cawayan, Masbate",11.9343,123.7797,valid,05,05041,0504106,0504106008
TESDA05029,Quality and Safety Driving Center Corporation - Masbate,Region V,Region V - Bicol,Masbate,Masbate,City of Masbate,City of Masbate,2nd,Component,Private,TVI,Provider Only,"Mabini St., Brgy. Kalipay, City of Masbate, Masbate",12.40213195,123.6219454,valid,,,,
TESDA05030,GNU Integrated Farm,Region V,Region V - Bicol,Masbate,Masbate,Dimasalang,Dimasalang,3rd,4th,Private,Farm School,Provider Only,"Brgy. Banahao, Dimasalang, Masbate",12.19342,123.85335,valid,05,05041,0504108,0504108003
TESDA05031,Marjoe's Integrated Farm,Region V,Region V - Bicol,Masbate,Masbate,Dimasalang,Dimasalang,3rd,4th,Private,Farm School,Provider Only,"Brgy. Calabad, Dimasalang, Masbate",12.171217,123.85378,valid,05,05041,0504108,0504108009
TESDA05032,E. R. Rapsing Agricultural Learning Center,Region V,Region V - Bicol,Masbate,Masbate,Mandaon,Mandaon,2nd,3rd,Private,Farm School,Provider Only,"Cabitan, Mandaon, Masbate",12.288107,123.3452551,valid,05,05041,0504110,0504110006
TESDA05033,E. R. Rapsing Agricultural Learning Center,Region V,Region V - Bicol,Masbate,Masbate,Mandaon,Mandaon,2nd,3rd,Private,Farm School,Provider Only,"Cabitan, Mandaon, Masbate",12.28810724,123.3452551,valid,05,05041,0504110,0504110006
TESDA05034,Darwel Agricultural Farm,Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,Farm School,Provider Only,"Brgy. Batuhan, Bukid, Masbate City",12.378336,123.564583,valid,05,05041,0504111,0504111007
TESDA05035,Darwel Agricultural Farm,Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,Farm School,Provider Only,"Brgy. Batuhan, Bukid, Masbate City",12.37833611,123.5645833,valid,05,05041,0504111,0504111007
TESDA05036,Lovedan Training Institute Inc.,Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,TVI,Both,"Purok 7, Valencia Road, Espinosa, City of Masbate",12.3755579,123.6208516,valid,05,05041,0504111,0504111015
TESDA05037,"Manlapaz Training Center, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,TVI,Both,"Villa Lucia, Purok 5, Mayngaran, City of Masbate",12.3437,123.5935,valid,05,05041,0504111,0504111023
TESDA05038,"Masbate Central Technical Institute (MCTI), Inc.",Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,TVI,Provider Only,"Brgy. F. Magallanes, Masbate City",12.3633157,123.6233756,valid,05,05041,0504111,0504111016
TESDA05039,"Osmeña Colleges, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,HEI,Provider Only,"Osmeña St., City of Masbate",12.3715319,123.6197519,valid,05,05041,0504111,0504111015
TESDA05040,"Osmeña Colleges, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,HEI,Provider Only,"Osmeña St., City of Masbate",12.371532,123.619752,valid,05,05041,0504111,0504111015
TESDA05041,"Southern Bicol Colleges, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,HEI,Provider Only,"Mabini St., City of Masbate",12.3682522,123.6221623,valid,05,05041,0504111,0504111019
TESDA05042,Uma Koinonia,Region V,Region V - Bicol,Masbate,Masbate,Masbate City,Masbate City,2nd,Component,Private,Farm School,Provider Only,"Sitio Calulod, Brgy. Pawa, City of Masbate",12.34326,123.56945,valid,05,05041,0504111,0504111021
TESDA05043,Masbate Institute of Fisheries and Technology,Region V,Region V - Bicol,Masbate,Masbate,Milagros,Milagros,2nd,1st,Public,TTI,Provider Only,"Cayabon, Milagros, Masbate",12.248561,123.524737,valid,05,05041,0504112,0504112008
TESDA05044,"Wise Choice Career Training and Assessment Center, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Milagros,Milagros,2nd,1st,Private,TVI,Both,"Bacolod, Milagros, Masbate",12.223375,123.513864,valid,05,05041,0504112,0504112001
TESDA05045,"Wise Choice Career Training and Assessment Center, Inc.",Region V,Region V - Bicol,Masbate,Masbate,Milagros,Milagros,2nd,1st,Private,TVI,Both,"Bacolod, Milagros, Masbate",12.2233752,123.5138637,valid,05,05041,0504112,0504112001
TESDA05046,Denny's Integrated Farm,Region V,Region V - Bicol,Masbate,Masbate,Mobo,Mobo,2nd,4th,Private,Farm School,Provider Only,"Purok 4, Brgy. Tabuc, Mobo, Masbate",12.32541667,123.6638028,valid,05,05041,0504113,0504113025
TESDA05047,Denny's Integrated Farm,Region V,Region V - Bicol,Masbate,Masbate,Mobo,Mobo,2nd,4th,Private,Farm School,Provider Only,"Purok 4, Brgy. Tabuc, Mobo, Masbate",12.325417,123.663803,valid,05,05041,0504113,0504113025
TESDA05048,Provincial Training Center - Masbate,Region V,Region V - Bicol,Masbate,Masbate,Mobo,Mobo,2nd,4th,Public,TTI,Both,"Purok 1, Brgy. Lalaguna, Mobo, Masbate",12.3053,123.6827,valid,05,05041,0504113,0504113009
TESDA05049,RASTI Integrated Farm,Region V,Region V - Bicol,Masbate,Masbate,Mobo,Mobo,2nd,4th,Private,Farm School,Provider Only,"Sitio Ronas, Tabuc, Mobo, Masbate",12.305475,123.672608,valid,05,05041,0504113,0504113028
TESDA05050,"Ramos Assessment Center and Skills Training Institute (RASTI), Inc.",Region V,Region V - Bicol,Masbate,Masbate,Mobo,Mobo,2nd,4th,Private,TVI,Provider Only,"Feeder Road, Tabuc, Mobo, Masbate",12.30556073,123.6726953,valid,05,05041,0504113,0504113028
TESDA05051,"Ramos Assessment Center and Skills Training Institute (RASTI), Inc.",Region V,Region V - Bicol,Masbate,Masbate,Mobo,Mobo,2nd,4th,Private,TVI,Provider Only,"Feeder Road, Tabuc, Mobo, Masbate",12.305561,123.672695,valid,05,05041,0504113,0504113028
TESDA05052,Rasti Integrated Farm,Region V,Region V - Bicol,Masbate,Masbate,Mobo,Mobo,2nd,4th,Private,Farm School,Provider Only,"Sitio Ronas, Tabuc, Mobo, Masbate",12.305475,123.672608,valid,05,05041,0504113,0504113028
TESDA05053,Riverview Assessment and Training Center Corp.,Region V,Region V - Bicol,Masbate,Masbate,Mobo,Mobo,2nd,4th,Private,TVI,Both,"Daan na Lungsod, Poblacion District 1, Mobo, Masbate",12.3299,123.6639,valid,05,05041,0504113,0504113025
TESDA05054,Siliman University - Ticao Island,Region V,Region V - Bicol,Masbate,Masbate,Monreal,Monreal,1st,4th,Private,TVI,Provider Only,"Brgy. Famosa, Monreal, Masbate",12.626645,123.70492,valid,05,05041,0504114,0504114002
TESDA05055,Placer Technological Academy Inc.,Region V,Region V - Bicol,Masbate,Masbate,Placer,Placer,3rd,2nd,Private,TVI,Provider Only,"Daanlungsod, Placer, Masbate",11.8734083,123.9197226,valid,05,05041,0504117,0504117008
TESDA05056,"Liceo de San Jacinto Foundation, Inc.",Region V,Region V - Bicol,Masbate,Masbate,San Jacinto,San Jacinto,1st,4th,Private,HEI,Provider Only,"Almonte St., Poblacion, San Jacinto, Masbate",12.5370998,123.6849976,valid,05,05041,0504119,0504119001
TESDA05057,"Liceo de San Jacinto Foundation, Inc.",Region V,Region V - Bicol,Masbate,Masbate,San Jacinto,San Jacinto,1st,4th,Private,HEI,Provider Only,"Almonte St., Poblacion, San Jacinto, Masbate",12.5371,123.684998,valid,05,05041,0504119,0504119001
TESDA05058,San Pascual Polytechnic College,Region V,Region V - Bicol,Masbate,Masbate,San Pascual,San Pascual,1st,3rd,Public,LGU,Provider Only,"Poblacion, San Pascual, Masbate",13.1277369,122.9777424,valid,05,05041,0504120,0504120002
TESDA05059,Villa Amor School of Technical Excellence and Agri-Tourism Inc.,Region V,Region V - Bicol,Masbate,Masbate,Uson,Uson,3rd,3rd,Private,TVI,Provider Only,"Purok 4, Buenasuerte, Uson, Masbate",12.1849,123.7864,valid,05,05041,0504121,0504121006
TESDA05060,CATAINGAN TECHNICAL VOCATIONAL LIVELIHOOD AND ASSESSMENT CENTER (CTVLAC) INC.,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Bc 15 Building, Magsaysay St., Poblacion, Cataingan, Masbate",12.00011641,123.9979649,valid,05,05041,0504105,0504105027
TESDA05061,LOVEDAN TRAINING INSTITUTE INC.,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Valencia Road, Brgy. Espinosa, City Of Masbate, Masbate",12.37646,123.62024,valid,05,05041,0504111,0504111015
TESDA05062,"MANLAPAZ TRAINING CENTER, INC.",Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Purok 5, Villa Lucia Brgy. Mayngaran City Of Masbate",12.3496781,123.611259,valid,05,05041,0504111,0504111020
TESDA05063,"MASBATE CENTRAL TECHNICAL INSTITUTE (MCTI), INC.",Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,Brgy. F. Magallanes Masbate City,12.5124562,123.3989914,valid,05,05041,0504101,0504101004
TESDA05064,MASBATE INSTITUTE OF FISHERIES AND TECHNOLOGY,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Cayabon, Milagros, Masbate",12.248036,123.52537,valid,05,05041,0504112,0504112008
TESDA05065,"MGP EIGHT IMPACT BARANGAYS TRAINING CENTER, INC",Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Assessment Center Only,"Puro, Aroroy, Masbate",12.48882665,123.3837825,valid,05,05041,0504101,0504101002
TESDA05066,PLACER TECHNOLOGICAL ACADEMY INC.,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Daanlungsod, Placer, Masbate",11.870409,123.920849,valid,05,05041,0504117,0504117008
TESDA05067,PRIME INSTITUTE FOR CAREER ADVANCEMENT INC.,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Assessment Center Only,"Puro, Aroroy, Masbate",12.4847122,123.3821606,valid,05,05041,0504101,0504101032
TESDA05068,PROVINCIAL TRAINING CENTER MASBATE,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Capitol Road, City Of Masbate",12.3698692,123.6236857,valid,05,05041,0504111,0504111019
TESDA05069,QUALITY AND SAFETY DRIVING CENTER CORPORATION,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Mabini St., Brgy. Kalipay, City Of Masbate",12.37704446,123.6268811,valid,05,05041,0504111,0504111017
TESDA05070,"RAMOS ASSESSMENT CENTER AND SKILLS TRAINING INSTITUTE (RASTI), INC.",Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Feeder Road, Tabuc, Mobo, Masbate",12.310594,123.678213,valid,05,05041,0504113,0504113028
TESDA05071,RIVERVIEW ASSESSMENT AND TRAINING CENTER CORP.,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Daan Na Lungsod Poblacion Dist. 1, Mobo, Masbate",12.330636,123.663266,valid,05,05041,0504113,0504113019
TESDA05072,SKILLSHARE CORPORATION,Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Assessment Center Only,"Osmena St., Masbate City",12.3715319,123.6197519,valid,05,05041,0504111,0504111015
TESDA05073,"WISE CHOICE CAREER TRAINING & ASSESSMENT CENTER, INC.",Region V,Region V - Bicol,Masbate,Masbate,,,,,,,Both,"Bacolod, Milagros, Masbate",12.228393,123.507805,valid,05,05041,0504112,0504112001
TESDA05074,AgriHOPE,Region V,Region V - Bicol,Sorsogon,Sorsogon,Barcelona,Barcelona,2nd,5th,Public,LGU,Provider Only,"Sta. Cruz, Barcelona, Sorsogon",12.8071588,124.12407982,valid,05,05062,0506202,0506202027
TESDA05075,Carouja Training and Assessment Center Inc.,Region V,Region V - Bicol,Sorsogon,Sorsogon,Barcelona,Barcelona,2nd,5th,Private,TVI,Provider Only,"Real Street, Poblacion Norte, Barcelona, Sorsogon",12.8705171,124.1409831,valid,05,05062,0506202,0506202019
TESDA05076,Bulusan National Vocational Technical School,Region V,Region V - Bicol,Sorsogon,Sorsogon,Bulusan,Bulusan,2nd,4th,Public,TTI,Both,"San Jose (Lower), Bulusan, Sorsogon",12.7416085,124.1271988,valid,05,05062,0506204,0506204019
TESDA05077,Bulusan National Vocational Technical School,Region V,Region V - Bicol,Sorsogon,Sorsogon,Bulusan,Bulusan,2nd,4th,Public,TTI,Provider Only,"San Jose (Lower), Bulusan, Sorsogon",12.7416085,124.12719881,valid,05,05062,0506204,0506204019
TESDA05078,Bulusan National Vocational Technical School,Region V,Region V - Bicol,Sorsogon,Sorsogon,Bulusan,Bulusan,2nd,4th,Public,TTI,Provider Only,"San Jose (Lower), Bulusan, Sorsogon",12.741609,124.127199,valid,05,05062,0506204,0506204019
TESDA05079,Bulusan National Vocational Technical School,Region V,Region V - Bicol,Sorsogon,Sorsogon,Bulusan,Bulusan,2nd,4th,Public,TTI,Both,"San Jose (Lower), Bulusan, Sorsogon",12.74161,124.12719881,valid,05,05062,0506204,0506204019
TESDA05080,Ocbian Nature Farm School Inc.,Region V,Region V - Bicol,Sorsogon,Sorsogon,Castilla,Castilla,1st,3rd,Private,TVI,Provider Only,"Purok 1 Monte Carmelo, Castilla Sorsogon",12.961038,123.822848,valid,05,05062,0506206,0506206022
TESDA05081,Ocbian Nature Farm School Inc.,Region V,Region V - Bicol,Sorsogon,Sorsogon,Castilla,Castilla,1st,3rd,Private,TVI,Both,"Purok 1 Monte Carmelo, Castilla Sorsogon",12.961038,123.8228483,valid,05,05062,0506206,0506206022
TESDA05082,Sorsogon National Agricultural School (SNAS),Region V,Region V - Bicol,Sorsogon,Sorsogon,Castilla,Castilla,1st,3rd,Public,TTI,Provider Only,"Mayon, Castilla, Sorsogon",12.957365,123.793725,valid,05,05062,0506206,0506206018
