uii_code,name,region,province,city_municipality,sector,latitude,longitude,coord_status,is_multi_campus
13001,Adamson University,NCR,METRO MANILA,Manila,Private,14.5874779,120.9856156,valid,False
13002,Air Link International Aviation College,NCR,METRO MANILA,Pasay City,Private,14.5208125,121.0013292,valid,False
13005,Alliance Graduate School,NCR,METRO MANILA,Quezon City,Private,14.6558774,121.0253717,valid,False
13210,Angelicum College,NCR,METRO MANILA,Quezon City,Private,14.6276102,121.0100487,valid,False
13010,Arellano University-Malabon,NCR,METRO MANILA,CITY OF MALABON,Private,14.6704038,120.9492115,valid,False
13414,Arellano University-Mandaluyong,NCR,METRO MANILA,CITY OF MANDALUYONG,Private,14.5914462,121.0245651,valid,False
13009,Arellano University-Manila,NCR,METRO MANILA,Manila,Private,14.5995124,120.9842195,valid,False
13011,Arellano University-Pasay,NCR,METRO MANILA,Pasay City,Private,14.5606003,120.9960022,valid,False
13012,Arellano University-Pasig,NCR,METRO MANILA,CITY OF PASIG,Private,14.5731427,121.0795735,valid,False
13277,Asia Graduate School of Theology,NCR,METRO MANILA,Quezon City,Private,14.6350543,121.0384971,valid,False
13422,Asia Harvesters College and Seminary,NCR,METRO MANILA,Quezon City,Private,14.680397,121.080759,valid,False
13014,Asia Pacific College,NCR,METRO MANILA,CITY OF MAKATI,Private,14.5311124,121.021315,valid,False
13211,Asian College of Science and Technology-Cubao,NCR,METRO MANILA,Quezon City,Private,14.6294389,121.0687579,valid,False
13015,Asian Institute for Distance Education,NCR,METRO MANILA,CITY OF MAKATI,Private,14.554779,121.020651,valid,False
13305,Asian Institute of Computer Studies,NCR,METRO MANILA,Caloocan City,Private,14.6511177,120.971753,valid,False
13406,Asian Institute of Computer Studies-Bicutan,NCR,METRO MANILA,CITY OF PARA�?AQUE,Private,14.4853621,121.0407112,valid,False
13378,Asian Institute of Computer Studies-Quezon City,NCR,METRO MANILA,Quezon City,Private,14.7054419,121.072935,valid,False
13016,Asian Institute of Journalism and Communication,NCR,METRO MANILA,Manila,Private,14.616514,121.000759,valid,False
13017,Asian Institute of Management,NCR,METRO MANILA,CITY OF MAKATI,Private,14.552473,121.018728,valid,False
13018,Asian Institute of Maritime Studies,NCR,METRO MANILA,Pasay City,Private,14.5461269,120.9922325,valid,False
,Asian Institute of Science and Technology,NCR,METRO MANILA,Quezon City,Private,14.6760413,121.0437003,valid,False
13020,Asian Social Institute,NCR,METRO MANILA,MANILA,Private,14.5774534,120.9887399,valid,False
13021,Asian Theological Seminary,NCR,METRO MANILA,Quezon City,Private,14.6350544,121.0384971,valid,False
13022,Assumption College,NCR,METRO MANILA,CITY OF MAKATI,Private,14.5468471,121.0218989,valid,False
13023a,Ateneo De Manila University School of Medicine and Public Health,NCR,METRO MANILA,CITY OF PASIG,Private,14.5905214,121.0703492,valid,False
13024,Ateneo de Manila University Graduate School of Business,NCR,METRO MANILA,CITY OF MAKATI,Private,14.5633226,121.035627,valid,False
,Ateneo de Manila University-Quezon City,NCR,METRO MANILA,Quezon City,Private,14.6395704,121.0785779,valid,False
13025,Bernardo College,NCR,METRO MANILA,CITY OF LAS PI�?AS,Private,14.4693473,120.9726481,valid,False
13373,Bestlink College of the Philippines,NCR,METRO MANILA,Quezon City,Private,14.7286114,121.041674,valid,False
13400,Bethel Bible College of the Assemblies of God,NCR,METRO MANILA,CITY OF VALENZUELA,Private,14.6897023,120.9621522,valid,False
13026,Biblical Seminary of the Philippines,NCR,METRO MANILA,CITY OF VALENZUELA,Private,14.6909755,120.9812144,valid,False
13027,CAP College Foundation,NCR,METRO MANILA,CITY OF MAKATI,Private,14.555589,121.014853,valid,False
13105,CICM Maryhill School of Theology,NCR,METRO MANILA,Quezon City,Private,14.6224694,121.0290625,valid,False
13429,CIIT College of Arts and Technology,NCR,METRO MANILA,Quezon City,Private,14.6294698,121.0418127,valid,False
13340,Capitol Medical Center Colleges,NCR,METRO MANILA,Quezon City,Private,14.6270666,121.0110021,valid,False
13029,Central Colleges of the Philippines,NCR,METRO MANILA,Quezon City,Private,14.605926,121.0194646,valid,False
,Centro Escolar Las Pi�?±as,NCR,METRO MANILA,CITY OF LAS PI�?AS,Private,14.4514205,120.9791933,valid,False
13367,Centro Escolar University-Makati,NCR,METRO MANILA,CITY OF MAKATI,Private,14.56069,121.012709,valid,False
13031,Centro Escolar University-Manila,NCR,METRO MANILA,MANILA,Private,14.5988806,120.9917563,valid,False
13032,Chiang Kai Shek College,NCR,METRO MANILA,MANILA,Private,14.6076248,120.9767277,valid,False
13243,Children of Mary Immaculate College,NCR,METRO MANILA,CITY OF VALENZUELA,Private,14.693962,120.967662,valid,False
13034,Chinese General Hospital Colleges,NCR,METRO MANILA,MANILA,Private,14.625192,120.988138,valid,False
13401,Christ the King College of Science and Technology,NCR,METRO MANILA,CITY OF MUNTINLUPA,Private,14.3971852,121.0470678,valid,False
,City University of Pasay,NCR,METRO MANILA,Pasay City,Public LUC,14.544356,120.995515,valid,False
13093,City of Malabon University,NCR,METRO MANILA,CITY OF MALABON,Public LUC,14.6537811,120.9601605,valid,False
13454,Colegio de Muntinlupa,NCR,METRO MANILA,CITY OF MUNTINLUPA,Public LUC,14.4575121,121.0511984,valid,False
13402,Colegio de San Gabriel Archangel of Caloocan,NCR,METRO MANILA,Caloocan City,Private,14.7806698,121.0345326,valid,False
13037,Colegio de San Juan de Letran,NCR,METRO MANILA,MANILA,Private,14.5938186,120.9768631,valid,False
13038,Colegio de San Lorenzo,NCR,METRO MANILA,Quezon City,Private,14.670556,121.0369143,valid,False
,Colegio de Sta. Teresa de Avila Foundation,NCR,METRO MANILA,Quezon City,Private,14.7338288,121.0511969,valid,False
,College of Arts and Sciences of Asia and the Pacific,NCR,METRO MANILA,CITY OF PASIG,Private,14.5671911,121.1305191,valid,False
13390,College of Divine Wisdom,NCR,METRO MANILA,CITY OF PARA�?AQUE,Private,14.4896048,120.9949784,valid,False
13451,College of Saint Amatiel,NCR,METRO MANILA,CITY OF MALABON,Private,14.6624827,120.9502175,valid,False
13362,College of St. Catherine,NCR,METRO MANILA,Quezon City,Private,14.679436,121.018576,valid,False
13040,Concordia College,NCR,METRO MANILA,MANILA,Private,14.5811455,121.002543,valid,False
,Criminal Justice College,NCR,METRO MANILA,CITY OF MUNTINLUPA,Private,14.380296,121.046852,valid,False
13405,Datamex College of Saint Adeline-Fairview,NCR,METRO MANILA,Quezon City,Private,14.705327,121.0778961,valid,False
,Datamex College of Saint Adeline-Para�?±aque,NCR,METRO MANILA,CITY OF PARA�?AQUE,Private,14.479331,120.998065,valid,False
,Datamex College of Saint Adeline-Valenzuela,NCR,METRO MANILA,CITY OF VALENZUELA,Private,14.6767368,120.9829711,valid,False
13046,De La Salle University-Manila,NCR,METRO MANILA,MANILA,Private,14.5647642,120.9931652,valid,False
13072,De La Salle-Araneta University,NCR,METRO MANILA,CITY OF MALABON,Private,14.6711938,120.9985612,valid,False
13050,De La Salle-College of Saint Benilde,NCR,METRO MANILA,MANILA,Private,14.5636358,120.9950657,valid,False
13048,De Ocampo Memorial College,NCR,METRO MANILA,Manila,Private,14.6016865,121.0069672,valid,False
13310,Development Academy of the Philippines,NCR,METRO MANILA,CITY OF PASIG,OGS,14.578578,121.057866,valid,False
13370,Diliman College,NCR,METRO MANILA,Quezon City,Private,14.6747106,121.0820308,valid,False
13263,Divine Mercy College Foundation,NCR,METRO MANILA,Caloocan City,Private,14.6611807,120.9795037,valid,False
13049,Divine Word Mission Seminary,NCR,METRO MANILA,Quezon City,Private,14.624224,121.030472,valid,False
,Dominican College,NCR,METRO MANILA,CITY OF SAN JUAN,Private,14.598381,121.030072,valid,False
13213,Don Bosco Center of Studies,NCR,METRO MANILA,CITY OF PARA�?AQUE,Private,14.4784703,121.0272822,valid,False
13052,Don Bosco Technical College,NCR,METRO MANILA,CITY OF MANDALUYONG,Private,14.5903915,121.0252637,valid,False
13423,Don Carlo Cavina School,NCR,METRO MANILA,CITY OF LAS PI�?AS,Private,14.4589005,120.9929962,valid,False
13053,Dr. Carlos S. Lanting College,NCR,METRO MANILA,Quezon City,Private,14.6796594,121.0206033,valid,False
,Dr. Filemon C. Aguilar Memorial College of Las Pi�?±as,NCR,METRO MANILA,CITY OF LAS PI�?AS,Public LUC,14.4388401,121.0094764,valid,False
13428,Dr. Jose Fabella Memorial Hospital School of Midwifery,NCR,METRO MANILA,MANILA,OGS,14.6062156,120.9842759,valid,False
13419,Eclaro Academy,NCR,METRO MANILA,Quezon City,Private,14.6722182,121.0780047,valid,False
,Electron College of Technical Education,NCR,METRO MANILA,Quezon City,Private,14.698849,121.034194,valid,False
13054,Emilio Aguinaldo College,NCR,METRO MANILA,MANILA,Private,14.582867,120.9871053,valid,False
13357,Enderun Colleges,NCR,Metro Manila,TAGUIG CITY,Private,14.5325601,121.0528236,valid,False
,Entrepreneurs School of Asia,NCR,METRO MANILA,Quezon City,Private,14.6053247,121.0845998,valid,False
13056,"Eulogio ""Amang"" Rodriguez Institute of Science and Technology",NCR,METRO MANILA,Manila,Public SUC Main,14.5990138,121.001255,valid,False
13063,FEATI University,NCR,METRO MANILA,MANILA,Private,14.5972018,120.9818168,valid,False
13446,FEU Alabang,NCR,METRO MANILA,CITY OF MUNTINLUPA,Private,14.4106908,121.0380546,valid,False
13458,FEU Diliman,NCR,METRO MANILA,Quezon City,Private,14.6852744,121.0644142,valid,False
13438,FEU Institute of Technology,NCR,METRO MANILA,Manila,Private,14.604119,120.9886247,valid,False
,FEU-Dr. Nicanor Reyes Medical Foundation,NCR,METRO MANILA,Quezon City,Private,14.6992003,121.0669756,valid,False
13065,FEU-FERN College,NCR,METRO MANILA,Quezon City,Private,14.6852744,121.0644142,valid,False
13061,Far Eastern University,NCR,METRO MANILA,Manila,Private,14.5995124,120.9842195,valid,False
,Far Eastern University-Makati,NCR,METRO MANILA,CITY OF MAKATI,Private,14.5620637,121.0171714,valid,False
13064,Febias College of Bible,NCR,METRO MANILA,CITY OF VALENZUELA,Private,14.6883445,120.9806333,valid,False
13339,Flight School International,NCR,METRO MANILA,CITY OF PARA�?AQUE,Private,14.4668317,121.0154212,valid,False
13447,GK College of Business Arts and Technology,NCR,METRO MANILA,CITY OF MANDALUYONG,Private,14.5763901,121.0404236,valid,False
,Gardner College Diliman,NCR,METRO MANILA,Quezon City,Private,14.638213,121.04088,valid,False
13312,Global City Innovative College,NCR,METRO MANILA,CITY OF MAKATI,Private,14.5620941,121.0428327,valid,False
13374,Global Reciprocal Colleges,NCR,METRO MANILA,Caloocan City,Private,14.6498365,120.9839212,valid,False
13375,Golden Link College Foundation,NCR,METRO MANILA,Caloocan City,Private,14.7455942,121.0569658,valid,False
13069,Governor Andres Pascual College,NCR,METRO MANILA,CITY OF NAVOTAS,Private,14.6636427,120.9444687,valid,False
13363,Grace Christian College,NCR,METRO MANILA,Quezon City,Private,14.6503491,121.0053073,valid,False
13070,Greenville College,NCR,METRO MANILA,CITY OF PASIG,Private,14.6088299,121.0975981,valid,False
13435,Guang Ming College,NCR,METRO MANILA,MANILA,Private,14.5606934,120.9920896,valid,False
,Guzman College of Science and Technology,NCR,METRO MANILA,Manila,Private,14.5999709,120.9852186,valid,False
,Holy Rosary College Foundation,NCR,METRO MANILA,Caloocan City,Private,14.7660687,121.0702401,valid,False
,ICI Global University,NCR,METRO MANILA,CITY OF PASIG,Private,14.5763768,121.0851097,valid,False
13295,IETI College of Science and Technology-Marikina,NCR,METRO MANILA,CITY OF MARIKINA,Private,14.6343604,121.099728,valid,False
13216,IETI College-Alabang,NCR,METRO MANILA,CITY OF MUNTINLUPA,Private,14.4180479,121.0466461,valid,False
13237,Immaculada Concepcion College,NCR,METRO MANILA,Caloocan City,Private,14.7679445,121.0797376,valid,False
,Immaculate Heart of Mary College-Para�?±aque,NCR,METRO MANILA,CITY OF PARA�?AQUE,Private,14.477009,121.0235147,valid,False
13246,Informatics College-Manila,NCR,METRO MANILA,Manila,Private,14.6010898,120.989215,valid,False
13333,Informatics College-Northgate,NCR,METRO MANILA,CITY OF MUNTINLUPA,Private,14.423209,121.0406027,valid,False
13315,Information and Communications Technology Academy,NCR,METRO MANILA,CITY OF MAKATI,Private,14.55953,121.007808,valid,False
13380,Infotech College of Arts and Sciences Philippines,NCR,METRO MANILA,CITY OF PASIG,Private,14.620091,121.096606,valid,False
13077,Institute of Community and Family Health,NCR,METRO MANILA,Quezon City,Private,14.6211433,121.0091847,valid,False
13078,Institute of Formation and Religious Studies,NCR,METRO MANILA,Quezon City,Private,14.6164352,121.0432206,valid,False
13424,Integrated Innovation and Hospitality Colleges,NCR,METRO MANILA,Quezon City,Private,14.6790734,121.03003,valid,False
13267,Interface Computer College-Caloocan,NCR,METRO MANILA,Caloocan City,Private,14.651052,120.983116,valid,False
13079,Interface Computer College-Manila,NCR,METRO MANILA,Manila,Private,14.6028849,120.986107,valid,False
13081,International Baptist College,NCR,METRO MANILA,CITY OF MANDALUYONG,Private,14.575662,121.047232,valid,False
13082,International Graduate School of Leadership,NCR,METRO MANILA,Quezon City,Private,14.6873579,121.0339857,valid,False
,Jesus Reigns Christian College Foundation,NCR,METRO MANILA,MANILA,Private,14.573636,120.989143,valid,False
13084,Jose Rizal University,NCR,METRO MANILA,CITY OF MANDALUYONG,Private,14.5925264,121.0285593,valid,False
13302,Kalayaan College,NCR,METRO MANILA,Quezon City,Private,14.6181463,121.0424602,valid,False
13087,La Consolacion College-Caloocan,NCR,METRO MANILA,Caloocan City,Private,14.651871,120.972692,valid,False
13086,La Consolacion College-Manila,NCR,METRO MANILA,MANILA,Private,14.597243,120.9930466,valid,False
13251,La Consolacion College-Novaliches,NCR,METRO MANILA,Caloocan City,Private,14.7435168,121.0275747,valid,False
13326,La Consolacion College-Pasig,NCR,METRO MANILA,CITY OF PASIG,Private,14.567165,121.0953589,valid,False
13394,La Consolacion College-Valenzuela,NCR,METRO MANILA,CITY OF VALENZUELA,Private,14.6880962,120.9649169,valid,False
13415,La Verdad Christian College-Caloocan,NCR,METRO MANILA,Caloocan City,Private,14.6577066,120.9966746,valid,False
13088,Lacson College,NCR,METRO MANILA,Pasay City,Private,14.5567286,120.9956867,valid,False
13361,Lady of Lourdes Hospital & Colleges of Caybiga,NCR,METRO MANILA,Caloocan City,Private,14.7191659,121.0067088,valid,False
13293,Loral Douglas Woosley Bethany Colleges,NCR,METRO MANILA,CITY OF MAKATI,Private,14.5562453,121.0038723,valid,False
13324,Lyceum of Alabang,NCR,METRO MANILA,CITY OF MUNTINLUPA,Private,14.3730351,121.0474079,valid,False
13092,Lyceum of the Philippines University,NCR,METRO MANILA,MANILA,Private,14.5915772,120.9777733,valid,False
,Makati Medical Center College,NCR,METRO MANILA,CITY OF MAKATI,Private,14.5661746,121.0131046,valid,False
13439,Makati Science Technological Institute of the Philippines,NCR,METRO MANILA,Manila,Private,14.600897,121.0127397,valid,False
13097,Manila Adventist College,NCR,METRO MANILA,Pasay City,Private,14.5555351,120.9951149,valid,False
13296,Manila Business College Foundation,NCR,METRO MANILA,MANILA,Private,14.612114,120.984072,valid,False
13094,Manila Central University,NCR,METRO MANILA,Caloocan City,Private,14.6590004,120.9862475,valid,False
,Manila Law College,NCR,METRO MANILA,MANILA,Private,14.60159,120.982942,valid,False
13098,Manila Theological College,NCR,METRO MANILA,Manila,Private,14.612114,120.984072,valid,False
13095,Manila Tytana Colleges,NCR,METRO MANILA,Pasay City,Private,14.540454,120.9881348,valid,False
13099,Manuel L. Quezon University,NCR,METRO MANILA,Manila,Private,14.5980429,120.9835048,valid,False
13100a,Mapua University-Makati,NCR,METRO MANILA,CITY OF MAKATI,Private,14.5664614,121.0150212,valid,False
13100,Mapua University-Manila,NCR,METRO MANILA,MANILA,Private,14.5904883,120.9779484,valid,False
13441,Marianum College,NCR,METRO MANILA,CITY OF MUNTINLUPA,Private,14.378704,121.0534014,valid,False
13336,Marie-Bernarde College,NCR,METRO MANILA,Quezon City,Private,14.694437,121.0307923,valid,False
13101,Marikina Polytechnic College,NCR,METRO MANILA,CITY OF MARIKINA,Public SUC Main,14.6323331,121.0986601,valid,False
,Martinez Memorial College,NCR,METRO MANILA,Caloocan City,Private,14.6385269,120.9757766,valid,False
13103,Mary Chiles College,NCR,METRO MANILA,Manila,Private,14.603641,120.989787,valid,False
13337,Mary the Queen College of Quezon City,NCR,METRO MANILA,Quezon City,Private,14.675289,121.082422,valid,False
13391,Meridian International College of Business and Arts,NCR,Metro Manila,TAGUIG CITY,Private,14.5344448,121.0523568,valid,False
13359,Messiah College Foundation,NCR,METRO MANILA,CITY OF MANDALUYONG,Private,14.5824779,121.0613688,valid,False
13107,Metro Business College-Pasay,NCR,METRO MANILA,Pasay City,Private,14.537828,121.0010127,valid,False
13109,Metro Manila College,NCR,METRO MANILA,Quezon City,Private,14.726518,121.043589,valid,False
13442,Metropolitan Institute of Arts and Sciences,NCR,METRO MANILA,Caloocan City,Private,14.7507731,121.0458083,valid,False
,Metropolitan Medical Center College of Arts Science and Technology,NCR,METRO MANILA,MANILA,Private,14.5663083,120.992158,valid,False
13111,Miriam College,NCR,METRO MANILA,Quezon City,Private,14.6760413,121.0437003,valid,False
13112,Mother of Life Center,NCR,METRO MANILA,Quezon City,Private,14.7304528,121.0362337,valid,False
13115,NAMEI Polytechnic Institute,NCR,METRO MANILA,CITY OF MANDALUYONG,Private,14.5876299,121.0238316,valid,False
13448,NBS College,NCR,METRO MANILA,Quezon City,Private,14.6375985,121.0332973,valid,False
13459,NU Fairview,NCR,METRO MANILA,Quezon City,Private,14.7105218,121.0610032,valid,False
13311,National Christian Life College,NCR,METRO MANILA,CITY OF MARIKINA,Private,14.6386573,121.0983795,valid,False
13116,National College of Business and Arts-Cubao,NCR,METRO MANILA,Quezon City,Private,14.628481,121.067901,valid,False
